t,E_kin,E_mag,mz,Tnorm,Tz,mode_max,mode_amp,Jsq,Jmax
8.75,0.05291982408677261,0.0021821032286296078,-6.140503845010426e-5,2.1637993948463536e-5,-8.257513658182876e-6,4,0.04081292315711168,0.12375075822019152,0.30048641530610165
9.012,0.05139762230760138,0.0020869299612308366,-6.169807579609206e-5,2.1971581767102896e-5,-8.795878778463556e-6,4,0.04863942512746461,0.11566957560982567,0.28485054542248933
9.258,0.049904017697464144,0.002002213843068974,-6.191975775626931e-5,2.243709292832491e-5,-9.256449132755322e-6,4,0.05342492726819654,0.10863798634936588,0.2682143553364087
9.502,0.04825211833822948,0.0019216266604997563,-6.219073218250728e-5,2.299753022324463e-5,-9.639559836147765e-6,4,0.05395196495834864,0.10271298624851707,0.2539215526679615
9.762,0.04565717212297828,0.0018393391406569936,-6.249300005326973e-5,2.363982455929843e-5,-9.911086869000085e-6,4,0.04582790923898543,0.09783098174342288,0.2414316827169116
10.009,0.04226472655655147,0.0017662695575081356,-6.269418327985122e-5,2.422123927324041e-5,-9.98904035183792e-6,4,0.025715575738465675,0.09443286241077331,0.2419977713796087
10.258,0.03779740676361614,0.001699617549271564,-6.280618297560721e-5,2.467074148770125e-5,-9.906280239973283e-6,4,0.009101621554620685,0.09160529477781736,0.24193797258593208
10.51,0.03331586256529154,0.0016377731494109904,-6.285199911545015e-5,2.48801859311708e-5,-9.789886047283301e-6,4,0.04762695483265923,0.08827020061771235,0.25138726387120236
10.757,0.03130535116144831,0.0015804210683376177,-6.287611256456434e-5,2.4832116307465597e-5,-9.827188245794731e-6,4,0.06578075264654401,0.08399087538478717,0.24626738295591846
11.0,0.0332740479204008,0.0015286458011277385,-6.291135797817913e-5,2.4605067110282574e-5,-1.0115107808849583e-5,4,0.05364467493678168,0.07933335460778262,0.23635022575058517
11.257,0.037941934263330736,0.0014817735489354741,-6.295329257304037e-5,2.4294332367517692e-5,-1.0658180551107594e-5,8,0.01865476753786742,0.07474403553637571,0.22340929057735615
11.501,0.039312469720827733,0.0014477293440133391,-6.294431874552574e-5,2.40277726616092e-5,-1.127601433528871e-5,4,0.023088248022734355,0.07142710054131304,0.20908326741229968
11.75,0.03499202599951311,0.0014213723429402363,-6.284852667045519e-5,2.3811631286907107e-5,-1.1867672489799292e-5,4,0.051817623383898635,0.068952510688993,0.19776497019338876
12.002,0.027524409285868162,0.001394965418101091,-6.268395081694125e-5,2.3641288644965347e-5,-1.2285108033993632e-5,4,0.05829004821452959,0.06677950496932739,0.18702495812331832
12.257,0.021231841214433257,0.0013609023962880354,-6.251759739817064e-5,2.355131367278288e-5,-1.2466972151774629e-5,4,0.04628063884564809,0.06466025364664962,0.18363504729997718
12.511,0.01988433334317254,0.0013179454624597244,-6.241084765867149e-5,2.3652435654107546e-5,-1.2498573230581695e-5,4,0.03133560154679795,0.06252919084082176,0.18808648617311996
12.762,0.023240082077820495,0.0012707833140006854,-6.234660083075647e-5,2.4014809176853145e-5,-1.2534989257014771e-5,4,0.02397119812660011,0.06042821510319376,0.1924336504992527
13.012,0.027396641779720968,0.0012245439221397637,-6.22792097289826e-5,2.4586332922225312e-5,-1.2662843272109645e-5,4,0.016119231762908172,0.05813958358907872,0.1882437391988106
13.263,0.02927479003700701,0.0011818319282718812,-6.2196588245007e-5,2.5238121105240495e-5,-1.2895745392070715e-5,4,0.014572224868739202,0.05550105862020445,0.18004210648959876
13.516,0.0284461637939236,0.0011415569607155678,-6.209979581483995e-5,2.5857045855398082e-5,-1.3214047564341682e-5,4,0.01636865009751346,0.05255586352178955,0.1702661952068779
13.752,0.026504990108374378,0.001104769345041847,-6.199307572611916e-5,2.6363648545342215e-5,-1.3557972200075074e-5,4,0.013785709563741125,0.049702169355360266,0.1608972626638482
14.004,0.02491360512203486,0.0010667219683838734,-6.185138928992931e-5,2.6828346899612464e-5,-1.3933356047851945e-5,8,0.005361710341496151,0.04688976958576234,0.15325859213577098
14.254,0.024492853344659855,0.0010299680641102879,-6.168413231265942e-5,2.7220893534185648e-5,-1.4278065065566373e-5,4,0.011715892588729397,0.044555079195516045,0.14688840263887543
14.505,0.02513599907136502,0.000994012167574817,-6.149281127223441e-5,2.7531875766929456e-5,-1.4570229157511676e-5,4,0.014592777635232597,0.04271118548802927,0.142788555911836
14.755,0.026189208265969356,0.0009589663404253128,-6.127113038493983e-5,2.774372369435253e-5,-1.481467528426027e-5,8,0.00970242609668548,0.041220656868714456,0.14147275052991284
15.006,0.026590499499133117,0.0009259134290303192,-6.1024800131952736e-5,2.7851779480378245e-5,-1.5034233965704888e-5,4,0.021430192918771785,0.0398972323949662,0.1396894354877861
15.26,0.025579757382354365,0.0008959005518457525,-6.0799538349224735e-5,2.7868697375540116e-5,-1.5245942332354176e-5,4,0.04039393391233458,0.038585722103804225,0.13678637750659045
15.501,0.02348444701146906,0.0008710909138693432,-6.06258306323438e-5,2.7819730468144843e-5,-1.5433589377348676e-5,4,0.05051226150188828,0.037294909574979385,0.13297648751414562
15.755,0.021261945059451313,0.0008487147636645192,-6.045664358832138e-5,2.77219135356216e-5,-1.559781894957601e-5,4,0.05231758629823774,0.0358893351908166,0.12817569685552896
16.006,0.02041884473603616,0.0008300858802862886,-6.028697862934184e-5,2.760776653495447e-5,-1.570750724069625e-5,4,0.04322370166813168,0.03452351265516848,0.12341492599087846
16.257,0.021105324278449706,0.0008141662447361395,-6.012042753936165e-5,2.7517096033442816e-5,-1.576594623685423e-5,4,0.021290461745003503,0.033257416512214755,0.12013458779261894
16.51,0.0217851918586852,0.0007998218822794405,-5.9971647799796416e-5,2.7487659071614144e-5,-1.5797233958593995e-5,12,0.0055918165791098,0.032139809380849184,0.1186577476368791
16.765,0.01989876216678419,0.000785939866226783,-5.9865698357113224e-5,2.7537765455210722e-5,-1.5837944259033812e-5,4,0.011810343317434012,0.031173681738977322,0.11744214795776937
17.005,0.015367782157608104,0.0007724207746760904,-5.9812088811314764e-5,2.7648944581798562e-5,-1.5911699219162605e-5,4,0.011114490872220762,0.0303669433594021,0.11549471228960954
17.263,0.010189811087344519,0.0007567132229067119,-5.979199680661236e-5,2.7811236203413408e-5,-1.6036535920532585e-5,4,0.009775285650042329,0.02956740369702021,0.1125673724968057
17.507,0.007724839281515935,0.0007404496527471384,-5.97897327937104e-5,2.7980711886222578e-5,-1.6183525921461126e-5,4,0.011907382271982616,0.028844286773591077,0.10961167320477073
17.765,0.008513507747911644,0.0007215607112210104,-5.9786279467993547e-5,2.816143258169324e-5,-1.634820878999904e-5,4,0.012301768155786947,0.028054737735844493,0.10717823062577511
18.007,0.010811121889704945,0.0007028701300627813,-5.9775530889465204e-5,2.8322381382426058e-5,-1.6498906896244517e-5,4,0.00846588796539135,0.027255042614363803,0.1058196263861756
18.264,0.012633347198555578,0.0006826285573137577,-5.975199770320104e-5,2.847967994220488e-5,-1.665879415262355e-5,4,0.004263397174175255,0.026329508919568624,0.10443321170102055
18.505,0.013062292684453067,0.0006637446617023152,-5.9724289129172304e-5,2.8611674912319046e-5,-1.681852686534584e-5,12,0.003260949911657727,0.025409021816723144,0.1026463222284809
18.761,0.01274636971571032,0.0006439718517084313,-5.9685192157456175e-5,2.8740582704587445e-5,-1.7006829310169137e-5,4,0.005451446636295291,0.02440552920762291,0.10026798483744437
19.002,0.012392698546436463,0.0006261786342976573,-5.9629600430014174e-5,2.8860112517728165e-5,-1.7199286293489308e-5,4,0.010491802497606272,0.02348102444036431,0.09758600945647383
19.258,0.01213611880268417,0.0006084622961119903,-5.955074276116026e-5,2.9003587948634345e-5,-1.741633328370351e-5,4,0.015781341330704607,0.022544604977218913,0.09444639509105755
19.514,0.011808969286939142,0.0005922744920002403,-5.9469230257041525e-5,2.918240252555832e-5,-1.7638968553091357e-5,4,0.018522465791284047,0.021675397894507533,0.09123066560405854
19.755,0.01149641283815215,0.0005783251269631258,-5.940387710548338e-5,2.9394985689877898e-5,-1.7842879961893733e-5,4,0.01816476882950012,0.02092427577268412,0.0884748166687453
20.011,0.011512040938095106,0.0005643330344430268,-5.934882276283139e-5,2.966841377526154e-5,-1.8035590957259134e-5,4,0.0181020786671781,0.02019022466696034,0.08579593815645373
20.252,0.011877168528700958,0.0005517344658446257,-5.9309610294902055e-5,2.9947492888293673e-5,-1.8169756151231322e-5,4,0.02069093684409628,0.01956526233438344,0.0834526005100476
20.51,0.012040924159829897,0.0005387678686705648,-5.9274134706838785e-5,3.0229789106448985e-5,-1.824749909754447e-5,4,0.028150389628517708,0.01896321673928201,0.0813784374734131
20.753,0.011417647994893428,0.0005270881582754177,-5.9237423879377116e-5,3.0444669544692504e-5,-1.8268310522876765e-5,4,0.036501207246260436,0.018443931263412768,0.08148707116814223
21.014,0.010140737195636853,0.0005151813564789876,-5.9192120123864427e-5,3.060473534204109e-5,-1.8275129161910355e-5,4,0.04690384963897829,0.017910327747963584,0.08123696453788344
21.26,0.009068052933827798,0.0005046210306399116,-5.914581030284609e-5,3.070167537234976e-5,-1.8317834253024204e-5,4,0.054986404283569976,0.017405448190173287,0.07976362108839907
21.505,0.00860889096249581,0.0004947325030058793,-5.909573150179672e-5,3.077653718577317e-5,-1.843457611046061e-5,4,0.05729846983060627,0.016882704355701064,0.077769835839879
21.764,0.008698517490873334,0.000484912474940571,-5.904089409559138e-5,3.086103886831194e-5,-1.8646812007517108e-5,4,0.051718969484939085,0.016307529841994267,0.07541159545419006
22.006,0.008604426971561815,0.00047624814156355577,-5.899208511715121e-5,3.095259176252128e-5,-1.890089603805493e-5,4,0.04205134860528687,0.015767640412222426,0.07297539079334533
22.264,0.007689381518190849,0.00046732378211814993,-5.8945031095135255e-5,3.105928942918184e-5,-1.918502567748619e-5,4,0.03296886810619465,0.015217861538648405,0.07055516379943205
22.507,0.006599757653086207,0.00045886613401853314,-5.890670192831962e-5,3.115997327352542e-5,-1.9417183178535864e-5,4,0.032225068038234515,0.014733655771654761,0.0682303666146945
22.752,0.006196260283714006,0.0004499482090201585,-5.887521142690751e-5,3.1261097731744326e-5,-1.9582366092724556e-5,4,0.03813705602433012,0.014282158912938155,0.06640829401832997
23.012,0.00669201763221596,0.00043980556448440435,-5.885068410323792e-5,3.13831266266613e-5,-1.9676234315325392e-5,4,0.045536477721234515,0.013843248809972713,0.06556577805946531
23.253,0.007354484270883491,0.00042983750620368446,-5.883617841414055e-5,3.152676755881848e-5,-1.970944906141472e-5,4,0.051964015155573924,0.01347468370682944,0.06475720674489133
23.507,0.0075448488650553275,0.00041903926197918526,-5.882568550881701e-5,3.1712864667244133e-5,-1.9722746482805628e-5,4,0.05714038956700202,0.01312356786027365,0.06480182094927422
23.76,0.006974065342374039,0.0004084228775141955,-5.8813307505504195e-5,3.191554064045268e-5,-1.974233096731662e-5,4,0.06139942992134804,0.012799373432999361,0.06395965851798731
24.014,0.005869847936510972,0.00039830642474160454,-5.879470357445231e-5,3.210700787350759e-5,-1.97841227676357e-5,4,0.06546714878973806,0.012479574236425702,0.06308555642542357
24.253,0.004729013162429237,0.00038940988475756383,-5.877221019661403e-5,3.2255266985999845e-5,-1.9846379742647215e-5,4,0.06839720497211285,0.012165737235991144,0.061789545879352474
24.512,0.0038468691887195467,0.0003805776290843584,-5.874286577866759e-5,3.237077486292211e-5,-1.9933142567991176e-5,4,0.07236199818158699,0.011806777998943908,0.06031219361177135
24.757,0.0036732403397161857,0.00037299640690590253,-5.870665323117261e-5,3.24441044163313e-5,-2.0027085852337202e-5,4,0.07684678139470212,0.01145373753039938,0.05899459904362235
25.0,0.004207544267238173,0.0003662744310869619,-5.865815093100609e-5,3.2496535622544515e-5,-2.012594821735592e-5,4,0.0805918212037603,0.011105895942825208,0.05775978846767744
25.257,0.005224973186207965,0.00036008288132733366,-5.859324163363347e-5,3.254539473842415e-5,-2.0231760633065268e-5,4,0.08233341231744257,0.010761749807964113,0.05648875013925462
25.514,0.006117777615531202,0.0003547777739844019,-5.852153568663266e-5,3.2596067191142655e-5,-2.0332813465599725e-5,4,0.08165025152603311,0.010458274507702422,0.055369475319629456
25.756,0.0064625183338275684,0.00035035611273664426,-5.845456133120807e-5,3.264550178406303e-5,-2.0417156607983805e-5,4,0.08015592087015457,0.01021102802351528,0.05446094564494326
26.001,0.006366086430804545,0.0003461442111791871,-5.839182374546472e-5,3.269308510540379e-5,-2.048464240447105e-5,4,0.07939186966657588,0.009992420114901958,0.05362028646673297
26.263,0.006167788772921129,0.00034152890294799135,-5.833007585946681e-5,3.273750481890024e-5,-2.053159113461404e-5,4,0.0799617497420952,0.009780719777939687,0.05302241382622459
26.511,0.006225808664255835,0.00033684096988322607,-5.82729497946237e-5,3.277326795085387e-5,-2.0550504782844557e-5,4,0.0811171037932608,0.009593484724439771,0.05225398152106962
26.758,0.00654256758883119,0.0003317702706432951,-5.821290752255887e-5,3.2806799733760766e-5,-2.054895626490026e-5,4,0.0827808793079488,0.0094116440945827,0.051405053547607105
27.003,0.0068608240385836464,0.00032641237391713775,-5.814828433951851e-5,3.2843477338907906e-5,-2.053638427076699e-5,4,0.08578382655753958,0.00923071641618279,0.050645464593183295
27.263,0.006735276383920392,0.0003205498737846062,-5.807683920060349e-5,3.289048521615147e-5,-2.0523608763478232e-5,4,0.08979018200295191,0.00903406075001308,0.05020092376169592
27.508,0.005970282953989416,0.0003150717656772051,-5.80113236707282e-5,3.2942464054118426e-5,-2.0522006019704156e-5,4,0.09296106084478727,0.008843722504916239,0.04971015545480889
27.753,0.00498250036236814,0.000309707489121193,-5.794573026048121e-5,3.299948748413723e-5,-2.053503574199326e-5,4,0.0953927979331055,0.008647582642745231,0.04905374550218121
28.015,0.004352458415086659,0.00030415262142842225,-5.787019807844006e-5,3.306116441251693e-5,-2.0564840337729122e-5,4,0.0976043265434597,0.008433993213702792,0.048253984247276116
28.262,0.004307093609367914,0.00029911544600455227,-5.778899548930077e-5,3.311607799966111e-5,-2.0604666174662337e-5,4,0.09987049924045138,0.008232866655775046,0.04750232794719537
28.509,0.004389655854029734,0.000294269777190183,-5.769591686185274e-5,3.3166496666685264e-5,-2.0652392558214394e-5,4,0.10234344752968075,0.008035207516876024,0.046793817155596454
28.756,0.004140056928777761,0.00028963119944725867,-5.759268731622344e-5,3.3213590235948355e-5,-2.0705568111236036e-5,4,0.10485508342079089,0.007843798482915413,0.046088175688718355
29.003,0.0034234358091571656,0.0002852090181287668,-5.7481632814758725e-5,3.3260552547171785e-5,-2.0762879545904505e-5,4,0.10757338199707182,0.007659822657262963,0.04542911345982141
29.25,0.0025004729726535997,0.00028098805231236746,-5.73648830541133e-5,3.331196014152289e-5,-2.0823487725438667e-5,4,0.11106874162570772,0.00748317699912357,0.04495624800544489
29.515,0.0017783735592735326,0.0002766510117038891,-5.72366906797397e-5,3.337723026711576e-5,-2.0890572030974094e-5,4,0.11583907987646141,0.007302107486028708,0.04430767566472887
29.762,0.0016706646960472384,0.0002726772580084983,-5.711339525814042e-5,3.3452682711656763e-5,-2.0953333523499997e-5,4,0.12029854247547078,0.0071395771561614035,0.04361771255839661
30.009,0.002103260795788334,0.00026872576788467196,-5.698552333421381e-5,3.354430274112778e-5,-2.1012526691859967e-5,4,0.12343049117165744,0.0069845560330243275,0.042870373972834545
30.255,0.0027865558282775572,0.0002647363681372252,-5.685285413069605e-5,3.365155095709677e-5,-2.1063999390150007e-5,4,0.1248499101187294,0.006836790164881028,0.042083341835688605
30.501,0.003366282609870754,0.0002606764229072103,-5.671525456092327e-5,3.376990708106436e-5,-2.110354771649708e-5,4,0.12522852180874885,0.0066951858708898925,0.04130186228538211
