t,E_core,E_kin,E_field,absorbed_cum,gauss_res
15.092,0.00028154844938979286,0.00022207377211484552,5.974069827891796e-5,4.3444748714220373e-8,0.001074
15.133,0.000281363156560802,0.00022175823630952646,5.987512750109071e-5,4.369776811658584e-8,0.001074
15.175,0.0002811792417856966,0.00022144095812650762,6.0012702923627854e-5,4.395214525896961e-8,0.001075
15.217,0.00028099669086642417,0.00022112204321829917,6.015330432486491e-5,4.420791051764172e-8,0.001075
15.258,0.000280815489159451,0.00022080160075752103,6.029680751188845e-5,4.446509605549518e-8,0.001075
15.3,0.0002806356211716876,0.00022047974280480957,6.0443084546727316e-5,4.472373571044209e-8,0.001075
15.342,0.00028045707113445376,0.00022015658469192858,6.0592003937861625e-5,4.498386517451604e-8,0.001075
15.383,0.0002802798230276069,0.00021983224498674011,6.074343069882627e-5,4.524552205609953e-8,0.001075
15.425,0.00028010385971622825,0.0002195068443872324,6.0897226591087e-5,4.550874580997723e-8,0.001075
15.467,0.0002799291639000512,0.00021918050624479782,6.105325055202296e-5,4.577357772457462e-8,0.001075
15.508,0.0002797557188307509,0.00021885335726374184,6.121135871186716e-5,4.604006088252312e-8,0.001075
15.55,0.00027958350744025065,0.00021852552648338644,6.137140454077178e-5,4.630824020901662e-8,0.001075
15.592,0.0002794125126995433,0.00021819714537345822,6.153323911053505e-5,4.6578162538815334e-8,0.001075
15.633,0.0002792427166067859,0.00021786834674535088,6.169671117139642e-5,4.6849876709966605e-8,0.001075
15.675,0.0002790741012190483,0.00021753926548895771,6.186166744801408e-5,4.712343341568597e-8,0.001075
15.717,0.00027890664845817636,0.00021721003823520587,6.202795278327495e-5,4.7398884960793326e-8,0.001075
15.758,0.00027874034028980396,0.00021688080324282132,6.219541043161405e-5,4.76762851327971e-8,0.001075
15.8,0.00027857515848359635,0.00021655169996857065,6.236388225000161e-5,4.795568937484019e-8,0.001074
15.842,0.0002784110848275011,0.00021622286914835907,6.253320882964324e-5,4.823715494352903e-8,0.001074
15.883,0.0002782481006902535,0.00021589445200890202,6.270322984726677e-5,4.852074083866277e-8,0.001074
15.925,0.0002780861879180885,0.00021556659090611938,6.287378432384863e-5,4.880650790026204e-8,0.001074
15.967,0.0002779253287381192,0.0002152394292321578,6.304471062049581e-5,4.909451883331958e-8,0.001074
16.008,0.0002777655047984885,0.00021491311019545945,6.321584669867861e-5,4.938483807257397e-8,0.001074
16.05,0.00027760669851828955,0.00021458777799089114,6.338703030103582e-5,4.967753166217713e-8,0.001074
16.092,0.00027744889227614795,0.00021426357674505923,6.35580991955433e-5,4.997266716500281e-8,0.001074
16.133,0.00027729206820876844,0.00021394064990187182,6.372889158809438e-5,5.0270313574012606e-8,0.001074
16.175,0.00027713620931798426,0.0002136191411895764,6.38992462637117e-5,5.0570541382636274e-8,0.001073
16.217,0.0002769812988366013,0.00021329919387946266,6.406900269311952e-5,5.0873422698959025e-8,0.001073
16.258,0.0002768273207675162,0.000212980951087723,6.423800127034635e-5,5.117903119869825e-8,0.001073
16.3,0.000276674259399838,0.00021266455515054893,6.440608345503739e-5,5.1487442119252516e-8,0.001073
16.342,0.0002765220992127097,0.00021235014728299194,6.457309201638322e-5,5.179873223882659e-8,0.001073
16.383,0.0002763708248890801,0.00021203786737584822,6.473887125131651e-5,5.211297977357937e-8,0.001073
16.425,0.00027622042214609676,0.00021172785469290848,6.490326711786477e-5,5.2430264288741275e-8,0.001072
16.467,0.00027607087715054876,0.00021142024713261112,6.50661273887292e-5,5.275066671970162e-8,0.001072
16.508,0.00027592217669899566,0.0002111151811496358,6.522730191006339e-5,5.307426933560532e-8,0.001072
16.55,0.0002757743071277353,0.0002108127905176292,6.538664274935695e-5,5.3401155672610046e-8,0.001072
16.592,0.00027562725539295637,0.00021051320723686087,6.554400436858967e-5,5.373141056784299e-8,0.001072
16.633,0.00027548100963070845,0.000210216561887836,6.569924383044606e-5,5.406512019695011e-8,0.001072
16.675,0.0002753355587951755,0.00020992298324739458,6.585222082170668e-5,5.44023720062542e-8,0.001071
16.717,0.0002751908928347305,0.0002096325984209293,6.60027976950848e-5,5.474325451930491e-8,0.001071
16.758,0.00027504700194116625,0.00020934553183199727,6.615083973026386e-5,5.50878572020534e-8,0.001071
16.8,0.0002749038763202668,0.000209061904757705,6.62962153698478e-5,5.543627039788567e-8,0.001071
16.842,0.0002747615062199456,0.00020878183517237996,6.643879640394544e-5,5.578858535644657e-8,0.001071
16.883,0.0002746198814736687,0.00020850543701942726,6.657845824155112e-5,5.614489429984478e-8,0.001071
16.925,0.0002744789933639004,0.00020823282208264082,6.671507990384801e-5,5.6505290418329094e-8,0.00107
16.967,0.00027433883331591644,0.00020796409856592242,6.684854413799816e-5,5.686986781791504e-8,0.00107
17.008,0.0002741993945500289,0.00020769937270275862,6.69787374604625e-5,5.7238721485809786e-8,0.00107
17.05,0.00027406067016547337,0.0002074387469284216,6.710555006892514e-5,5.761194728424138e-8,0.00107
17.092,0.0002739226516773604,0.00020718231799934017,6.722887625883459e-5,5.798964191356564e-8,0.00107
17.133,0.0002737853331992287,0.00020693018120713737,6.734861439242946e-5,5.837190281030662e-8,0.00107
17.175,0.00027364870925193684,0.00020668242816898133,6.746466691861258e-5,5.875882807459295e-8,0.001069
17.217,0.0002735127753194742,0.00020643914738027164,6.757694037560266e-5,5.915051647424649e-8,0.001069
17.258,0.000273377527360044,0.00020620042366439442,6.76853454526125e-5,5.954706737156046e-8,0.001069
17.3,0.00027324296143744467,0.00020596633746890606,6.778979732555593e-5,5.994858065393081e-8,0.001069
17.342,0.0002731090738782227,0.00020573696509227594,6.789021558713955e-5,6.035515673998e-8,0.001069
17.383,0.0002729758606121381,0.00020551237791515239,6.798652435657472e-5,6.076689659024666e-8,0.001069
17.425,0.00027284331949966836,0.00020529264490868292,6.80786520980407e-5,6.11839016654927e-8,0.001068
17.467,0.00027271144731492693,0.00020507782947536452,6.816653176338582e-5,6.160627381970417e-8,0.001068
17.508,0.0002725802411221289,0.0002048679907335952,6.825010088453123e-5,6.203411526291334e-8,0.001068
17.55,0.0002724496982085894,0.0002046631833509361,6.832930167142852e-5,6.246752851086169e-8,0.001068
17.592,0.000272319816447466,0.00020446345819843432,6.840408072200699e-5,6.290661634932801e-8,0.001068
17.633,0.00027219059423234037,0.00020426886212100863,6.847438918709734e-5,6.335148176904471e-8,0.001068
17.675,0.00027206203049830375,0.00020407943780558567,6.854018292252319e-5,6.38022279056914e-8,0.001068
17.717,0.00027193412572133253,0.0002038952249118422,6.860142235880019e-5,6.42589580823058e-8,0.001068
17.758,0.0002718068798114436,0.00020371625772131694,6.865807274538587e-5,6.472177583011356e-8,0.001068
17.8,0.00027168029360682787,0.00020354256668923782,6.871010409274347e-5,6.519078490846518e-8,0.001068
17.842,0.0002715543677227896,0.00020337417739227836,6.87574910727804e-5,6.566608926818156e-8,0.001067
17.883,0.0002714291024264813,0.00020321111061674763,6.88002128051598e-5,6.614779299402788e-8,0.001067
17.925,0.0002713044959406068,0.00020305338065936568,6.883825286120014e-5,6.66360002119271e-8,0.001067
17.967,0.00027118054775683787,0.00020290099830572669,6.887159959855508e-5,6.713081495286702e-8,0.001067
18.008,0.0002710572589511538,0.00020275397130922466,6.890024599845919e-5,6.7632341070522e-8,0.001067
18.05,0.00027093463162018337,0.00020261230428695614,6.892418920572492e-5,6.814068222253212e-8,0.001067
18.092,0.0002708126654302038,0.0002024759951786331,6.894343061778136e-5,6.865594186544231e-8,0.001067
18.133,0.0002706913611989675,0.00020234503873505516,6.895797597655478e-5,6.917822328309042e-8,0.001067
18.175,0.0002705707172723647,0.00020221942295039913,6.896783531557996e-5,6.970762958613892e-8,0.001067
18.217,0.0002704507341790971,0.00020209913364262774,6.897302303469509e-5,7.024426365698789e-8,0.001067
18.258,0.0002703314138744558,0.0002019841540601906,6.897355753676008e-5,7.078822809171158e-8,0.001067
18.3,0.0002702127569842901,0.00020187446199372257,6.896946135975661e-5,7.133962519338218e-8,0.001067
18.342,0.00027009476307362677,0.00020177002989647659,6.896076132287454e-5,7.189855695985708e-8,0.001067
18.383,0.00026997743347501084,0.00020167082791014133,6.894748833260885e-5,7.246512497238077e-8,0.001067
18.425,0.00026986076878676474,0.00020157682182423445,6.892967692047631e-5,7.30394304074036e-8,0.001067
18.467,0.0002697447691867057,0.00020148797329699728,6.890736533569632e-5,7.362157410924643e-8,0.001067
18.508,0.00026962943627736576,0.00020140424172794162,6.888059551690508e-5,7.421165661673484e-8,0.001067
18.55,0.00026951476928113163,0.00020132558058533117,6.88494129598312e-5,7.480977810870205e-8,0.001068
18.592,0.0002694007665053329,0.00020125193867202002,6.881386691556903e-5,7.541603832023359e-8,0.001068
18.633,0.000269287425982718,0.00020118326118130595,6.877400997620328e-5,7.603053656821436e-8,0.001068
18.675,0.00026917474523507033,0.000201119489510133,6.872989802558342e-5,7.66533717513662e-8,0.001068
18.717,0.00026906272295776113,0.0002010605630007581,6.868159018085375e-5,7.728464227922214e-8,0.001068
18.758,0.0002689513576474824,0.0002010064176147383,6.86291487478552e-5,7.792444593525397e-8,0.001068
18.8,0.0002688406476845353,0.00020095698639264033,6.857263884271422e-5,7.857287985290239e-8,0.001068
18.842,0.0002687305897393817,0.00020091219763296596,6.851212861880643e-5,7.923004056425432e-8,0.001068
18.883,0.00026862118127668786,0.00020087197773538507,6.844768892957683e-5,7.989602397693299e-8,0.001069
18.925,0.00026851242073731423,0.00020083625168037316,6.837939302982397e-5,8.057092534288755e-8,0.001069
18.967,0.0002684043060768881,0.000200804941701425,6.830731644148366e-5,8.12548392019559e-8,0.001069
19.008,0.0002682968343935103,0.00020077796674851123,6.823153711762938e-5,8.194785934448803e-8,0.001069
19.05,0.0002681900033606939,0.0002007552442763963,6.815213508632207e-5,8.265007882203002e-8,0.001069
19.092,0.0002680838095375688,0.00020073668861190054,6.806919239499738e-5,8.3361589999697e-8,0.00107
19.133,0.000267978248092095,0.00020072221075761543,6.798279302849724e-5,8.408248457352427e-8,0.00107
19.175,0.000267873314578951,0.0002007117202214607,6.789302285831476e-5,8.481285353023954e-8,0.00107
19.217,0.00026776900393206486,0.0002007051243458121,6.779996930569832e-5,8.555278710779697e-8,0.001071
19.258,0.00026766530832223026,0.0002007023259452868,6.770372156294725e-5,8.630237478261414e-8,0.001071
19.3,0.0002675622203730462,0.00020070322667523814,6.760437043830579e-5,8.706170524475988e-8,0.001071
19.342,0.0002674597328686521,0.00020070772697129455,6.750200812481922e-5,8.783086641784088e-8,0.001071
19.383,0.0002673578384466433,0.00020071572605363284,6.739672789060329e-5,8.860994543512666e-8,0.001072
19.425,0.00026725652978222477,0.00020072712232993976,6.72886238577424e-5,8.939902860048871e-8,0.001072
19.467,0.00026715579835554886,0.00020074181204496496,6.717779112089553e-5,9.019820140631523e-8,0.001072
19.508,0.00026705563475017206,0.000200759689275517,6.706432605061597e-5,9.100754853618322e-8,0.001073
19.55,0.0002669560302956373,0.00020078064795320318,6.694832591188442e-5,9.182715387947738e-8,0.001073
19.592,0.00026685697516635066,0.0002008045803825417,6.68298884463422e-5,9.265710051963902e-8,0.001074
