t,E_kin,E_mag,mz,Tnorm,Tz,mode_max,mode_amp,Jsq,Jmax
14.264,0.11236608781369442,0.02009000938153651,0.00013400406658391564,0.0004587486238086734,-5.929349548314831e-5,4,0.10197575476585886,0.8812494955507498,0.5722741999727906
14.504,0.10864645936958502,0.019511504246592277,0.0001388287124420912,0.0004618005102522795,-5.957582246384888e-5,4,0.09881389698475672,0.8472307329717315,0.5520740905163607
14.764,0.10329894227133556,0.018893524999078995,0.00014373401380878158,0.0004671099164044908,-5.9690615670734324e-5,4,0.09357344695442402,0.8117850755159689,0.5320145793265117
15.01,0.09790484533111596,0.018316680313531786,0.00014820992432800916,0.00047386497508104613,-5.9557066222689325e-5,4,0.08751806604340019,0.7789911861995603,0.5144759115136476
15.26,0.09337711457074557,0.017751100764568543,0.0001525174485384041,0.00048170019427752994,-5.917527908717923e-5,4,0.07933649272320055,0.7465214345415163,0.498026459843319
15.513,0.09053369672269942,0.017207425223683872,0.00015667781948608406,0.0004896535489925456,-5.8570684826990373e-5,4,0.07059375549496585,0.714704132799507,0.48216846761060284
15.753,0.0893008819287972,0.01672870076569722,0.00016037602181379884,0.000496315351062011,-5.7873284729269316e-5,4,0.06307900060215689,0.6864306624416522,0.46840797919589394
16.013,0.08876601944160814,0.016253620603150394,0.00016406176823463158,0.0005019711204038317,-5.708387512423592e-5,4,0.0572127728091299,0.6587817781675557,0.45460089398213427
16.259,0.08835168483444715,0.015849964710497117,0.00016726269321300276,0.0005055865872209828,-5.639786920874417e-5,4,0.054882527154589376,0.6362192034378574,0.4428814497001265
16.506,0.0875007064896689,0.015486275057265424,0.00017028145443976,0.0005076185307795175,-5.5793976805773074e-5,4,0.055305462818185575,0.6170341601312401,0.43259275620306525
16.756,0.0857820804068845,0.015159828497557712,0.00017316073276211165,0.0005083171603656752,-5.52537672310264e-5,4,0.054899092628180914,0.6008368437176916,0.42446019601296253
17.006,0.0832703103331112,0.014864051168925453,0.00017605036160480125,0.000508053717389732,-5.473397953438336e-5,4,0.04971773879698097,0.5868905314416807,0.41861792888937427
17.257,0.0806030073711859,0.014590914535679733,0.00017892601497822343,0.0005072931493011715,-5.4193141155597364e-5,4,0.04000212568446536,0.5744789662982179,0.41416249083700946
17.507,0.0782692128028032,0.014332212564028632,0.00018160492074757265,0.0005065392854374611,-5.3607858596063716e-5,4,0.03008473928451458,0.5629363546147769,0.4098558688256309
17.759,0.07619709665075013,0.014079143752448856,0.00018399529187371403,0.0005063159680647997,-5.2966607651102884e-5,4,0.02400469139281441,0.5516824344438378,0.40487363462719683
18.011,0.07409229989781015,0.013820904513314233,0.00018599607855438008,0.0005071219714584381,-5.225454342547826e-5,4,0.02403706614677479,0.5401995968447157,0.4030681914663741
18.264,0.07178847694569082,0.0135444923276444,0.00018770265933577268,0.0005092834317715015,-5.1438790909804145e-5,4,0.027085329884463903,0.5277826604921251,0.402973826170204
18.518,0.06937112866721225,0.01323855549797523,0.00018921912453316025,0.0005128754490171401,-5.04777593146093e-5,4,0.02913638780909918,0.5136667652721008,0.4007250030404059
18.755,0.0673227060994592,0.012925320810817825,0.00019049998711365452,0.0005173225877743638,-4.943323289390858e-5,4,0.027558564440815968,0.49864132792207166,0.3957547420035372
19.011,0.0657119276024963,0.012565247104811507,0.0001917686814588673,0.000522939966618936,-4.815572370628348e-5,4,0.02296733200859531,0.4807721398435909,0.3884540366915802
19.268,0.06475365212120249,0.012198346336893835,0.00019294466633372115,0.0005289552229606085,-4.677410527009187e-5,4,0.01767376392579283,0.4621868419169018,0.37945617665570025
19.507,0.06397776115155072,0.011866757337858568,0.0001939741740606065,0.0005345275907559607,-4.5472018919280884e-5,4,0.013628158754212166,0.4452390352594848,0.37115198979273933
19.764,0.06254579913572571,0.011530619102296583,0.0001950075514145417,0.000540283854941497,-4.41288553569836e-5,4,0.01125755698483737,0.42807501896849437,0.36248209161242206
20.003,0.06040828216131996,0.011240777097906952,0.00019593578069522909,0.0005453225394993482,-4.298447730283128e-5,4,0.010762923913488605,0.41340987510857624,0.3551321229397389
20.259,0.057721123738598126,0.010948777780725168,0.0001970372663005271,0.0005504491709658873,-4.187592192648114e-5,4,0.011458094393953473,0.39883978487623417,0.34795595103067634
20.515,0.055545457641302434,0.010670453374292732,0.0001981070680236164,0.0005553502498234551,-4.0872187123960374e-5,4,0.01230226235215003,0.38517347477512415,0.34137376334968483
20.753,0.0544958760969624,0.010418393766744227,0.0001989471846248897,0.0005597828413942957,-3.9989964461816766e-5,4,0.012748015099907306,0.37300037892123167,0.33555598324808533
21.011,0.05415328203163172,0.0101503528810988,0.00019964800234214633,0.0005644462628192327,-3.9033919578773e-5,4,0.012955959532610577,0.360264546448401,0.32945026690964213
21.251,0.05369150957833731,0.009904663925895892,0.0002000883448229364,0.0005686260547118332,-3.8089938533220495e-5,4,0.012694405489609397,0.3487657920835899,0.32372096212822854
21.511,0.05213502551319197,0.009646171470095622,0.00020041192301283167,0.0005728958250625018,-3.696994995253254e-5,4,0.012184651413293784,0.33683198225791566,0.31760224667642145
21.753,0.04972924031557875,0.009414907746420901,0.00020062915772007953,0.0005765844013508181,-3.581393808085492e-5,4,0.01200744137940062,0.32628038959683797,0.31228040434998366
22.017,0.04706564661784872,0.009177919216466261,0.00020080614698963586,0.000580240642076912,-3.443558521768059e-5,4,0.012261836472040327,0.3155611617267642,0.3070750359201741
22.262,0.045549436686815596,0.008970001217810851,0.00020092404538650082,0.0005833691222439688,-3.303327515061801e-5,4,0.012337907772163486,0.30622255346981625,0.3026289513634661
