t,E_kin,E_mag,mz,Tnorm,Tz,mode_max,mode_amp,Jsq,Jmax
10.256,0.043493524005478026,0.0016480525189634697,-4.050223423141512e-5,3.986408824923445e-5,-3.01873603039558e-5,4,0.12450401011657683,0.0818749705226206,0.3197241895271125
10.507,0.042812895999239764,0.0016252434165488286,-3.9783468230191377e-5,4.050628450428144e-5,-2.9910276104852648e-5,4,0.13732105441027304,0.08073457498595907,0.30824721506671954
10.758,0.04350006495253692,0.0016021572129140558,-3.904193038814616e-5,4.09900312476256e-5,-2.9592319705860287e-5,4,0.1306787156409913,0.07931694474807094,0.2977996650492159
11.008,0.045235072263099946,0.0015751070514902499,-3.8280712117556186e-5,4.132481808553045e-5,-2.926225729226466e-5,4,0.10996583676419265,0.07754784756266506,0.29459925388308594
11.255,0.045957533954864974,0.001546154008266477,-3.750876416420927e-5,4.157291127307932e-5,-2.8945734715496438e-5,4,0.0885600648754098,0.07603824897484057,0.29790047585428137
11.501,0.044186751099792185,0.0015184592818005644,-3.6729915299973936e-5,4.182579493984118e-5,-2.8659580397321615e-5,4,0.07947803141548669,0.07500656646381781,0.2897024788295227
11.759,0.03990458823086809,0.0014912214480960397,-3.591437046365106e-5,4.2196454642535025e-5,-2.840476236506661e-5,4,0.08735141178172064,0.07392163315272401,0.2817467032855134
12.005,0.03510915432721633,0.001464747609492525,-3.515271654707275e-5,4.271473409551601e-5,-2.8226656433925582e-5,4,0.10685598378108585,0.07234835387428179,0.27879688526138263
12.252,0.032062986729803185,0.0014352428179991096,-3.442103645998935e-5,4.340429181634943e-5,-2.8128357379044068e-5,4,0.11816812042794825,0.07030195636065317,0.2808606063387659
12.51,0.03250470160401595,0.0014007349436041976,-3.36990203304592e-5,4.4255997306657514e-5,-2.8108816232012016e-5,4,0.11237647403357179,0.06779182472445591,0.2747469694447587
12.754,0.03506172624823807,0.0013669248133881906,-3.306074800577314e-5,4.5125824030802346e-5,-2.8150318357959132e-5,4,0.1111697009213945,0.06523147660180756,0.26458474578951285
13.01,0.037334394449907056,0.00133263968611266,-3.2444245928639855e-5,4.607865580010972e-5,-2.8238142657960287e-5,4,0.1102924658441876,0.06253214382182046,0.2544663531493797
13.251,0.03771869575294001,0.0013011367450599604,-3.189956611284432e-5,4.702002818182094e-5,-2.8362563244455498e-5,4,0.11018684759027426,0.05998641220002647,0.24559880080855345
13.504,0.03631486974693051,0.0012687716833615541,-3.1366624673001705e-5,4.80075156075687e-5,-2.85257178211712e-5,4,0.11095041206474959,0.057396435807552826,0.2366461395144377
13.756,0.03422401802280151,0.0012372072362331953,-3.0875779477838265e-5,4.8922762451734815e-5,-2.8690465974429366e-5,4,0.11191984339229856,0.054979442499051415,0.22759982963868602
14.007,0.0326534026717855,0.0012066564976924497,-3.0417864356762085e-5,4.970644855984635e-5,-2.8815605978445172e-5,4,0.11361626601497264,0.05282509903289728,0.2192112434036321
14.26,0.032074696466925276,0.0011771527346656845,-2.9967767116006967e-5,5.034244587595565e-5,-2.8869353080401174e-5,4,0.11545040312448898,0.05098090892188227,0.21160754647279964
14.503,0.032217881634832905,0.0011502260973463923,-2.9534017433415367e-5,5.083542468213331e-5,-2.8843159173323632e-5,4,0.11711998780738483,0.04952435497842611,0.20530440857347648
14.751,0.032476348358276036,0.0011250816692225502,-2.9107665744599888e-5,5.125625643526621e-5,-2.874843008829443e-5,4,0.1181812441221934,0.048351895398354876,0.20028329123300853
15.003,0.03231030567146311,0.001102678362928734,-2.869945778540231e-5,5.163920401764251e-5,-2.8603111646557278e-5,4,0.11816334253583427,0.04742981503964361,0.19906650622446884
15.257,0.03154165383832004,0.0010837674536381763,-2.826283466542809e-5,5.200237002254167e-5,-2.8430249175604545e-5,4,0.118877196878971,0.04667877371136145,0.19903313393654265
15.5,0.03058706346558831,0.0010692049239142648,-2.7819941994445445e-5,5.233851972156924e-5,-2.8258617936495795e-5,4,0.11892745140645831,0.04603512781873989,0.19899816860028663
15.757,0.030036060373053883,0.0010573129099006285,-2.7373001358145608e-5,5.268718311767001e-5,-2.8081102297636177e-5,4,0.11578343304781283,0.04539565569852136,0.19839900919807124
