t,E_core,E_kin,E_field,absorbed_cum,gauss_res
7.075,0.00021101051849447953,0.00019571262467359623,1.531851677337644e-5,8.666029540700085e-8,0.0009967
7.138,0.00021094902385644594,0.00019569086487102055,1.527887289050566e-5,8.741048647757614e-8,0.0009992
7.2,0.0002108844491857063,0.00019566861152253912,1.5236639786794974e-5,8.81609819750272e-8,0.001002
7.263,0.00021081692316622753,0.00019564593635698385,1.519187645439178e-5,8.89115428249137e-8,0.001004
7.325,0.0002107465782665988,0.00019562290863024603,1.514464407040389e-5,8.966194660445075e-8,0.001006
7.388,0.00021067354110403835,0.0001955996049500984,1.5094995264753183e-5,9.041200221620713e-8,0.001009
7.45,0.00021059794143871616,0.0001955760958244395,1.5042986464559062e-5,9.116153475887705e-8,0.001011
7.513,0.00021051990484352736,0.00019555244897649182,1.4988677522646803e-5,9.191031614743366e-8,0.001013
7.575,0.00021043955698191356,0.00019552872273267204,1.4932132680159027e-5,9.265810055731859e-8,0.001016
7.638,0.0002103570173804155,0.0001955049711445402,1.487341881574471e-5,9.34045154560042e-8,0.001018
7.7,0.00021027240753555807,0.0001954812529204139,1.481259663155703e-5,9.414913633383384e-8,0.00102
7.763,0.00021018584873813012,0.0001954576304725271,1.4749726822423736e-5,9.489152138713003e-8,0.001022
7.825,0.0002100974639975994,0.00019543416824277667,1.4684867337672087e-5,9.563138366558848e-8,0.001024
7.888,0.0002100073715422814,0.00019541092477098662,1.4618079678789733e-5,9.636862965335811e-8,0.001026
7.95,0.0002099156890814234,0.00019538795048094606,1.4549431604051375e-5,9.710326385586192e-8,0.001028
8.013,0.00020982252794627318,0.0001953652828302438,1.4478996731471562e-5,9.783527090357902e-8,0.00103
8.075,0.000209727997682506,0.00019534294553179843,1.4406861264142787e-5,9.85645670317219e-8,0.001032
8.138,0.00020963221016334478,0.00019532096197932952,1.4333112744462265e-5,9.929106063356284e-8,0.001034
8.2,0.0002095352669839676,0.00019529934119729022,1.425784495502497e-5,1.000146787077619e-7,0.001035
8.263,0.0002094372720251356,0.00019527809420688606,1.4181149739967818e-5,1.0073542901992488e-7,0.001037
8.325,0.00020933832672211648,0.0001952572309137208,1.4103120240670741e-5,1.0145334209236207e-7,0.001039
8.388,0.00020923853295461107,0.00019523675937734345,1.402384847524668e-5,1.0216848517695413e-7,0.001041
8.45,0.0002091379871737165,0.000195216686679522,1.3943425416728048e-5,1.0288091414911378e-7,0.001042
8.513,0.00020903678527561914,0.00019519701283447495,1.3861945395163528e-5,1.0359067346142716e-7,0.001044
8.575,0.00020893501403976497,0.000195177731740133,1.3779502554314312e-5,1.0429777562482426e-7,0.001045
8.638,0.00020883275914412738,0.00019515883173280057,1.3696193039593647e-5,1.05002229576418e-7,0.001047
8.7,0.00020873010534429328,0.00019514030682316942,1.3612108405363231e-5,1.0570405380120228e-7,0.001048
8.763,0.00020862713668711992,0.00019512214912530942,1.3527339629971244e-5,1.0640322908404649e-7,0.00105
8.825,0.00020852393183973844,0.00019510434954707204,1.3441975520255072e-5,1.0709974029770181e-7,0.001051
8.888,0.00020842056519065354,0.00019508689357392478,1.3356104071071609e-5,1.0779354242169802e-7,0.001053
8.95,0.00020831710535715954,0.00019506976277955406,1.3269812952318076e-5,1.0848460030757492e-7,0.001054
9.013,0.0002082136229900682,0.00019505294305732494,1.3183186850494272e-5,1.0917286663974991e-7,0.001055
9.075,0.0002081101855682498,0.00019503641714298313,1.3096310287624932e-5,1.0985830726966806e-7,0.001057
9.138,0.00020800685514688324,0.00019502016596432015,1.3009265111863796e-5,1.1054090009161461e-7,0.001058
9.2,0.00020790369315092766,0.0001950041678827925,1.292213377215764e-5,1.1122063195605323e-7,0.001059
9.263,0.00020780075767548088,0.00019498840169081068,1.283499656346456e-5,1.1189751519763224e-7,0.00106
9.325,0.0002076981049045113,0.00019497284273225035,1.2747933861028912e-5,1.1257156967008454e-7,0.001061
9.388,0.0002075957865002004,0.00019495746283793218,1.2661026235188668e-5,1.132428384654911e-7,0.001063
9.45,0.0002074938522277288,0.00019494223188692254,1.2574353014795498e-5,1.1391138670783305e-7,0.001064
9.512,0.0002073923477513396,0.00019492711803386793,1.2487992433992958e-5,1.1457730598899453e-7,0.001065
9.575,0.00020729131792557824,0.0001949120922355562,1.2402017418041325e-5,1.1524069176397876e-7,0.001066
9.637,0.0002071908027643538,0.00019489712563020077,1.2316497845072007e-5,1.1590164968291256e-7,0.001067
9.7,0.00020709084170217548,0.00019488219296560935,1.2231497347532341e-5,1.1656028421374779e-7,0.001068
9.762,0.00020699147009213296,0.0001948672706233639,1.2147076089409403e-5,1.1721669589722861e-7,0.001069
9.825,0.00020689272223231882,0.000194852336614285,1.2063289641143665e-5,1.1787098006587168e-7,0.00107
9.887,0.00020679462782027008,0.0001948373657289874,1.1980193737667716e-5,1.1852324002470007e-7,0.001071
9.95,0.00020669721411961325,0.00019482232873973637,1.1897844705774181e-5,1.1917357450745353e-7,0.001072
10.012,0.0002066005065423559,0.00019480719412992762,1.1816299678047057e-5,1.1982209757868016e-7,0.001072
10.075,0.00020650452820468926,0.0001947919291324789,1.1735614632415832e-5,1.2046893263042445e-7,0.001073
10.137,0.0002064092997487682,0.000194776502270905,1.1655841672648486e-5,1.211142059689969e-7,0.001074
10.2,0.00020631483957435858,0.00019476088438001758,1.1577028358872941e-5,1.217580595974201e-7,0.001075
10.262,0.00020622116362867442,0.00019474504950684463,1.1499216702593466e-5,1.224006278421362e-7,0.001076
10.325,0.00020612828563637084,0.0001947289736733479,1.1422444392789494e-5,1.2304204996196403e-7,0.001076
10.387,0.00020603621740150074,0.00019471263517556009,1.1346744944980352e-5,1.2368245923347212e-7,0.001077
10.45,0.00020594496846076076,0.00019469601320000962,1.1272148969362931e-5,1.2432198880096235e-7,0.001078
10.512,0.00020585454711133586,0.0001946790881829957,1.1198683936968978e-5,1.2496076295043334e-7,0.001078
10.575,0.00020576495861089316,0.0001946618412898907,1.112637466702867e-5,1.2559890892584687e-7,0.001079
10.637,0.00020567620792203635,0.0001946442542224644,1.1055243703281356e-5,1.2623654690471368e-7,0.00108
10.7,0.0002055882967192582,0.00019462630905448672,1.098531161010875e-5,1.2687380518889998e-7,0.00108
10.762,0.00020550122676815964,0.00019460798784577392,1.0916597366158167e-5,1.2751082130822554e-7,0.001081
10.825,0.00020541499683676185,0.00019458927353288482,1.084911758219298e-5,1.2814773506300436e-7,0.001082
10.887,0.00020532960553804765,0.00019457015014814454,1.078288643097122e-5,1.2878469871682965e-7,0.001082
10.95,0.00020524504942277471,0.00019455060381296982,1.071791473890087e-5,1.2942185529141497e-7,0.001083
11.012,0.0002051613242275355,0.00019453062212878823,1.065421056297145e-5,1.3005934808905104e-7,0.001083
11.075,0.00020507842432168253,0.00019451019399847555,1.0591779514806112e-5,1.3069731706271917e-7,0.001084
11.137,0.00020499634317193283,0.00019448930935104475,1.0530625194989953e-5,1.313359009319395e-7,0.001084
11.2,0.00020491507327151886,0.00019446795908661333,1.0470749318444458e-5,1.3197524785943974e-7,0.001085
11.262,0.00020483460628321768,0.00019444613530654814,1.0412151472646542e-5,1.3261551874336676e-7,0.001085
11.325,0.00020475493292437078,0.00019442383130702812,1.0354829261912153e-5,1.3325688852679788e-7,0.001086
11.387,0.00020467604347557383,0.00019440104214026943,1.0298777834938727e-5,1.33899553646961e-7,0.001086
11.45,0.0002045979273164443,0.00019437776421883952,1.0243990289971006e-5,1.345437176587389e-7,0.001087
11.512,0.0002045205734031148,0.00019435399519268678,1.0190457804078117e-5,1.3518958952465994e-7,0.001087
11.575,0.0002044439701070442,0.00019432973343950675,1.0138170321417682e-5,1.358373670426419e-7,0.001088
11.637,0.0002043681052329287,0.00019430497826819832,1.0087116455699146e-5,1.3648722279709605e-7,0.001088
11.7,0.00020429296657540052,0.00019427972989111952,1.0037283632795197e-5,1.3713930584848327e-7,0.001088
11.762,0.00020421854092235106,0.00019425398929254673,9.988658264394894e-6,1.377937404474735e-7,0.001089
11.825,0.0002041448156784282,0.00019422775791266375,9.94122610471094e-6,1.3845064786632522e-7,0.001089
11.887,0.00020407177694374893,0.000194201037641891,9.89497218316508e-6,1.391101665743426e-7,0.001089
11.95,0.00020399941173600896,0.0001941738307415999,9.84988089416952e-6,1.3977246203389294e-7,0.00109
12.012,0.0002039277060213901,0.0001941461398856928,9.805936099166352e-6,1.404377327800332e-7,0.00109
12.075,0.0002038566463198559,0.00019411796784331547,9.763121186314958e-6,1.4110618939798438e-7,0.001091
